municipio,fecha,fecha_texto,precio_m2,precio_texto
Entrambasaguas,2016-06-01,Junio 2016,-,n.d.
Entrambasaguas,2016-05-01,Mayo 2016,-,n.d.
Entrambasaguas,2016-04-01,Abril 2016,-,n.d.
Entrambasaguas,2016-03-01,Marzo 2016,-,n.d.
Entrambasaguas,2016-02-01,Febrero 2016,-,n.d.
Entrambasaguas,2016-01-01,Enero 2016,-,n.d.
Entrambasaguas,2015-12-01,Diciembre 2015,-,n.d.
Entrambasaguas,2015-11-01,Noviembre 2015,-,n.d.
Entrambasaguas,2015-10-01,Octubre 2015,-,n.d.
Entrambasaguas,2015-09-01,Septiembre 2015,-,n.d.
Entrambasaguas,2015-08-01,Agosto 2015,-,n.d.
Entrambasaguas,2015-07-01,Julio 2015,-,n.d.
Entrambasaguas,2015-06-01,Junio 2015,-,n.d.
Entrambasaguas,2015-05-01,Mayo 2015,-,n.d.
Entrambasaguas,2015-04-01,Abril 2015,-,n.d.
Entrambasaguas,2015-03-01,Marzo 2015,-,n.d.
Entrambasaguas,2015-02-01,Febrero 2015,-,n.d.
Entrambasaguas,2015-01-01,Enero 2015,-,n.d.
Entrambasaguas,2014-12-01,Diciembre 2014,-,n.d.
Entrambasaguas,2014-11-01,Noviembre 2014,-,n.d.
Entrambasaguas,2014-10-01,Octubre 2014,-,n.d.
Entrambasaguas,2014-09-01,Septiembre 2014,-,n.d.
Entrambasaguas,2014-08-01,Agosto 2014,-,n.d.
Entrambasaguas,2014-07-01,Julio 2014,-,n.d.
Entrambasaguas,2014-06-01,Junio 2014,-,n.d.
Entrambasaguas,2014-05-01,Mayo 2014,-,n.d.
Entrambasaguas,2014-04-01,Abril 2014,-,n.d.
Entrambasaguas,2014-03-01,Marzo 2014,-,n.d.
Entrambasaguas,2014-02-01,Febrero 2014,-,n.d.
Entrambasaguas,2014-01-01,Enero 2014,-,n.d.
Entrambasaguas,2013-12-01,Diciembre 2013,-,n.d.
Entrambasaguas,2013-11-01,Noviembre 2013,-,n.d.
Entrambasaguas,2013-10-01,Octubre 2013,-,n.d.
Entrambasaguas,2013-09-01,Septiembre 2013,-,n.d.
Entrambasaguas,2013-08-01,Agosto 2013,-,n.d.
Entrambasaguas,2013-07-01,Julio 2013,-,n.d.
Entrambasaguas,2013-06-01,Junio 2013,-,n.d.
Entrambasaguas,2013-05-01,Mayo 2013,-,n.d.
Entrambasaguas,2013-04-01,Abril 2013,-,n.d.
Entrambasaguas,2013-03-01,Marzo 2013,-,n.d.
Entrambasaguas,2013-02-01,Febrero 2013,-,n.d.
Entrambasaguas,2013-01-01,Enero 2013,-,n.d.
Entrambasaguas,2012-12-01,Diciembre 2012,-,n.d.
Entrambasaguas,2012-11-01,Noviembre 2012,-,n.d.
Entrambasaguas,2012-10-01,Octubre 2012,-,n.d.
Entrambasaguas,2012-09-01,Septiembre 2012,-,n.d.
Entrambasaguas,2012-08-01,Agosto 2012,-,n.d.
Entrambasaguas,2012-07-01,Julio 2012,-,n.d.
Entrambasaguas,2012-06-01,Junio 2012,-,n.d.
Entrambasaguas,2012-05-01,Mayo 2012,-,n.d.
Entrambasaguas,2012-04-01,Abril 2012,-,n.d.
Entrambasaguas,2012-03-01,Marzo 2012,-,n.d.
Entrambasaguas,2012-02-01,Febrero 2012,-,n.d.
Entrambasaguas,2012-01-01,Enero 2012,-,n.d.
Entrambasaguas,2011-12-01,Diciembre 2011,-,n.d.
Entrambasaguas,2011-11-01,Noviembre 2011,-,n.d.
Entrambasaguas,2011-10-01,Octubre 2011,-,n.d.
Entrambasaguas,2011-09-01,Septiembre 2011,-,n.d.
Entrambasaguas,2011-08-01,Agosto 2011,-,n.d.
Entrambasaguas,2011-07-01,Julio 2011,-,n.d.
Entrambasaguas,2011-06-01,Junio 2011,-,n.d.
Entrambasaguas,2011-05-01,Mayo 2011,-,n.d.
Entrambasaguas,2011-04-01,Abril 2011,-,n.d.
Entrambasaguas,2011-03-01,Marzo 2011,-,n.d.
Entrambasaguas,2011-02-01,Febrero 2011,-,n.d.
Entrambasaguas,2011-01-01,Enero 2011,-,n.d.
Entrambasaguas,2010-12-01,Diciembre 2010,-,n.d.
Entrambasaguas,2010-11-01,Noviembre 2010,-,n.d.
Entrambasaguas,2010-10-01,Octubre 2010,-,n.d.
Entrambasaguas,2010-09-01,Septiembre 2010,-,n.d.
Entrambasaguas,2010-08-01,Agosto 2010,-,n.d.
Entrambasaguas,2010-07-01,Julio 2010,-,n.d.
Entrambasaguas,2010-06-01,Junio 2010,-,n.d.
Entrambasaguas,2010-05-01,Mayo 2010,-,n.d.
Entrambasaguas,2010-04-01,Abril 2010,-,n.d.
Entrambasaguas,2010-03-01,Marzo 2010,-,n.d.
Entrambasaguas,2010-02-01,Febrero 2010,-,n.d.
Entrambasaguas,2010-01-01,Enero 2010,-,n.d.
Entrambasaguas,2009-12-01,Diciembre 2009,-,n.d.
Entrambasaguas,2009-11-01,Noviembre 2009,-,n.d.
Entrambasaguas,2009-10-01,Octubre 2009,-,n.d.
Entrambasaguas,2009-09-01,Septiembre 2009,-,n.d.
Entrambasaguas,2009-08-01,Agosto 2009,-,n.d.
Entrambasaguas,2009-07-01,Julio 2009,-,n.d.
Entrambasaguas,2009-06-01,Junio 2009,-,n.d.
Entrambasaguas,2009-05-01,Mayo 2009,-,n.d.
Entrambasaguas,2009-04-01,Abril 2009,-,n.d.
Entrambasaguas,2009-03-01,Marzo 2009,-,n.d.
Entrambasaguas,2009-02-01,Febrero 2009,-,n.d.
Entrambasaguas,2009-01-01,Enero 2009,-,n.d.
Entrambasaguas,2008-12-01,Diciembre 2008,-,n.d.
Entrambasaguas,2008-11-01,Noviembre 2008,-,n.d.
Entrambasaguas,2008-10-01,Octubre 2008,-,n.d.
Entrambasaguas,2008-09-01,Septiembre 2008,-,n.d.
Entrambasaguas,2008-08-01,Agosto 2008,-,n.d.
Entrambasaguas,2008-07-01,Julio 2008,-,n.d.
Entrambasaguas,2008-06-01,Junio 2008,-,n.d.
Entrambasaguas,2008-05-01,Mayo 2008,-,n.d.
Entrambasaguas,2008-04-01,Abril 2008,-,n.d.
Entrambasaguas,2008-03-01,Marzo 2008,-,n.d.
Entrambasaguas,2008-02-01,Febrero 2008,-,n.d.
Entrambasaguas,2008-01-01,Enero 2008,-,n.d.
Entrambasaguas,2007-12-01,Diciembre 2007,-,n.d.
Entrambasaguas,2007-11-01,Noviembre 2007,-,n.d.
Entrambasaguas,2007-10-01,Octubre 2007,-,n.d.
Entrambasaguas,2007-09-01,Septiembre 2007,-,n.d.
Entrambasaguas,2007-08-01,Agosto 2007,-,n.d.
Entrambasaguas,2007-07-01,Julio 2007,-,n.d.
Entrambasaguas,2007-06-01,Junio 2007,-,n.d.
Entrambasaguas,2007-05-01,Mayo 2007,-,n.d.
Entrambasaguas,2007-04-01,Abril 2007,-,n.d.
Entrambasaguas,2007-03-01,Marzo 2007,-,n.d.
Entrambasaguas,2007-02-01,Febrero 2007,-,n.d.
Entrambasaguas,2007-01-01,Enero 2007,-,n.d.
Entrambasaguas,2006-12-01,Diciembre 2006,-,n.d.
Entrambasaguas,2006-11-01,Noviembre 2006,-,n.d.
Entrambasaguas,2006-10-01,Octubre 2006,-,n.d.
Entrambasaguas,2006-09-01,Septiembre 2006,-,n.d.
Entrambasaguas,2006-08-01,Agosto 2006,-,n.d.
Entrambasaguas,2006-07-01,Julio 2006,-,n.d.
Entrambasaguas,2006-06-01,Junio 2006,-,n.d.
Entrambasaguas,2006-05-01,Mayo 2006,-,n.d.
Entrambasaguas,2006-04-01,Abril 2006,-,n.d.
Entrambasaguas,2006-03-01,Marzo 2006,-,n.d.
Entrambasaguas,2006-02-01,Febrero 2006,-,n.d.
Entrambasaguas,2006-01-01,Enero 2006,-,n.d.
Escalante,2025-10-01,Octubre 2025,-,n.d.
Escalante,2025-09-01,Septiembre 2025,-,n.d.
Escalante,2025-08-01,Agosto 2025,-,n.d.
Escalante,2025-07-01,Julio 2025,-,n.d.
Escalante,2025-06-01,Junio 2025,-,n.d.
Escalante,2025-05-01,Mayo 2025,-,n.d.
Escalante,2025-04-01,Abril 2025,-,n.d.
Escalante,2025-03-01,Marzo 2025,-,n.d.
Escalante,2025-02-01,Febrero 2025,-,n.d.
Escalante,2025-01-01,Enero 2025,-,n.d.
Escalante,2024-12-01,Diciembre 2024,-,n.d.
Escalante,2024-11-01,Noviembre 2024,-,n.d.
Escalante,2024-10-01,Octubre 2024,-,n.d.
Escalante,2024-09-01,Septiembre 2024,-,n.d.
Escalante,2024-08-01,Agosto 2024,-,n.d.
Escalante,2024-07-01,Julio 2024,-,n.d.
Escalante,2024-06-01,Junio 2024,-,n.d.
Escalante,2024-05-01,Mayo 2024,-,n.d.
Escalante,2024-04-01,Abril 2024,-,n.d.
Escalante,2024-03-01,Marzo 2024,-,n.d.
Escalante,2024-02-01,Febrero 2024,-,n.d.
Escalante,2024-01-01,Enero 2024,-,n.d.
Escalante,2023-12-01,Diciembre 2023,-,n.d.
Escalante,2023-11-01,Noviembre 2023,-,n.d.
Escalante,2023-10-01,Octubre 2023,-,n.d.
Escalante,2023-09-01,Septiembre 2023,-,n.d.
Escalante,2023-08-01,Agosto 2023,-,n.d.
Escalante,2023-07-01,Julio 2023,-,n.d.
Escalante,2023-06-01,Junio 2023,-,n.d.
Escalante,2023-05-01,Mayo 2023,-,n.d.
Escalante,2023-04-01,Abril 2023,-,n.d.
Escalante,2023-03-01,Marzo 2023,-,n.d.
Escalante,2023-02-01,Febrero 2023,-,n.d.
Escalante,2023-01-01,Enero 2023,-,n.d.
Escalante,2022-12-01,Diciembre 2022,-,n.d.
Escalante,2022-11-01,Noviembre 2022,-,n.d.
Escalante,2022-10-01,Octubre 2022,-,n.d.
Escalante,2022-09-01,Septiembre 2022,-,n.d.
Escalante,2022-08-01,Agosto 2022,-,n.d.
Escalante,2022-07-01,Julio 2022,-,n.d.
Escalante,2022-06-01,Junio 2022,-,n.d.
Escalante,2022-05-01,Mayo 2022,-,n.d.
Escalante,2022-04-01,Abril 2022,-,n.d.
Escalante,2022-03-01,Marzo 2022,-,n.d.
Escalante,2022-02-01,Febrero 2022,-,n.d.
Escalante,2022-01-01,Enero 2022,-,n.d.
Escalante,2021-12-01,Diciembre 2021,-,n.d.
Escalante,2021-11-01,Noviembre 2021,-,n.d.
Escalante,2021-10-01,Octubre 2021,-,n.d.
Escalante,2021-09-01,Septiembre 2021,-,n.d.
Escalante,2021-08-01,Agosto 2021,-,n.d.
Escalante,2021-07-01,Julio 2021,-,n.d.
Escalante,2021-06-01,Junio 2021,-,n.d.
Escalante,2021-05-01,Mayo 2021,-,n.d.
Escalante,2021-04-01,Abril 2021,-,n.d.
Escalante,2021-03-01,Marzo 2021,-,n.d.
Escalante,2021-02-01,Febrero 2021,-,n.d.
Escalante,2021-01-01,Enero 2021,-,n.d.
Escalante,2020-12-01,Diciembre 2020,995.224,995 €/m2
Escalante,2020-11-01,Noviembre 2020,1042.53,1.043 €/m2
Escalante,2020-10-01,Octubre 2020,1026.02,1.026 €/m2
Escalante,2020-09-01,Septiembre 2020,1033.43,1.033 €/m2
Escalante,2020-08-01,Agosto 2020,1071.6,1.072 €/m2
Escalante,2020-07-01,Julio 2020,1104.58,1.105 €/m2
Escalante,2020-06-01,Junio 2020,1095.46,1.095 €/m2
Escalante,2020-05-01,Mayo 2020,1097.26,1.097 €/m2
Escalante,2020-04-01,Abril 2020,1097.51,1.098 €/m2
Escalante,2020-03-01,Marzo 2020,1124.08,1.124 €/m2
Escalante,2020-02-01,Febrero 2020,1101.75,1.102 €/m2
Escalante,2020-01-01,Enero 2020,1142.56,1.143 €/m2
Escalante,2019-12-01,Diciembre 2019,1144.16,1.144 €/m2
Escalante,2019-11-01,Noviembre 2019,1135.69,1.136 €/m2
Escalante,2019-10-01,Octubre 2019,1165.26,1.165 €/m2
Escalante,2019-09-01,Septiembre 2019,1167.18,1.167 €/m2
Escalante,2019-08-01,Agosto 2019,1110.59,1.111 €/m2
Escalante,2019-07-01,Julio 2019,-,n.d.
Escalante,2019-06-01,Junio 2019,-,n.d.
Escalante,2019-05-01,Mayo 2019,-,n.d.
Escalante,2019-04-01,Abril 2019,-,n.d.
Escalante,2019-03-01,Marzo 2019,-,n.d.
Escalante,2019-02-01,Febrero 2019,-,n.d.
Escalante,2019-01-01,Enero 2019,-,n.d.
Escalante,2018-12-01,Diciembre 2018,-,n.d.
Escalante,2018-11-01,Noviembre 2018,-,n.d.
Escalante,2018-10-01,Octubre 2018,-,n.d.
Escalante,2018-09-01,Septiembre 2018,-,n.d.
Escalante,2018-08-01,Agosto 2018,-,n.d.
Escalante,2018-07-01,Julio 2018,-,n.d.
Escalante,2018-06-01,Junio 2018,-,n.d.
Escalante,2018-05-01,Mayo 2018,-,n.d.
Escalante,2018-04-01,Abril 2018,-,n.d.
Escalante,2018-03-01,Marzo 2018,-,n.d.
Escalante,2018-02-01,Febrero 2018,-,n.d.
Escalante,2018-01-01,Enero 2018,-,n.d.
Escalante,2017-12-01,Diciembre 2017,-,n.d.
Escalante,2017-11-01,Noviembre 2017,-,n.d.
Escalante,2017-10-01,Octubre 2017,-,n.d.
Escalante,2017-09-01,Septiembre 2017,-,n.d.
Escalante,2017-08-01,Agosto 2017,-,n.d.
Escalante,2017-07-01,Julio 2017,-,n.d.
Escalante,2017-06-01,Junio 2017,-,n.d.
Escalante,2017-05-01,Mayo 2017,-,n.d.
Escalante,2017-04-01,Abril 2017,-,n.d.
Escalante,2017-03-01,Marzo 2017,-,n.d.
Escalante,2017-02-01,Febrero 2017,-,n.d.
Escalante,2017-01-01,Enero 2017,-,n.d.
Escalante,2016-12-01,Diciembre 2016,-,n.d.
Escalante,2016-11-01,Noviembre 2016,-,n.d.
Escalante,2016-10-01,Octubre 2016,-,n.d.
Escalante,2016-09-01,Septiembre 2016,-,n.d.
Escalante,2016-08-01,Agosto 2016,-,n.d.
Escalante,2016-07-01,Julio 2016,-,n.d.
Escalante,2016-06-01,Junio 2016,-,n.d.
Escalante,2016-05-01,Mayo 2016,-,n.d.
Escalante,2016-04-01,Abril 2016,-,n.d.
Escalante,2016-03-01,Marzo 2016,-,n.d.
Escalante,2016-02-01,Febrero 2016,-,n.d.
Escalante,2016-01-01,Enero 2016,-,n.d.
Escalante,2015-12-01,Diciembre 2015,-,n.d.
Escalante,2015-11-01,Noviembre 2015,-,n.d.
Escalante,2015-10-01,Octubre 2015,-,n.d.
Escalante,2015-09-01,Septiembre 2015,-,n.d.
Escalante,2015-08-01,Agosto 2015,-,n.d.
Escalante,2015-07-01,Julio 2015,-,n.d.
Escalante,2015-06-01,Junio 2015,-,n.d.
Escalante,2015-05-01,Mayo 2015,-,n.d.
Escalante,2015-04-01,Abril 2015,-,n.d.
Escalante,2015-03-01,Marzo 2015,-,n.d.
Escalante,2015-02-01,Febrero 2015,-,n.d.
Escalante,2015-01-01,Enero 2015,-,n.d.
Escalante,2014-12-01,Diciembre 2014,-,n.d.
Escalante,2014-11-01,Noviembre 2014,-,n.d.
Escalante,2014-10-01,Octubre 2014,-,n.d.
Escalante,2014-09-01,Septiembre 2014,-,n.d.
Escalante,2014-08-01,Agosto 2014,-,n.d.
Escalante,2014-07-01,Julio 2014,-,n.d.
Escalante,2014-06-01,Junio 2014,-,n.d.
Escalante,2014-05-01,Mayo 2014,-,n.d.
Escalante,2014-04-01,Abril 2014,1088.13,1.088 €/m2
Escalante,2014-03-01,Marzo 2014,-,n.d.
Escalante,2014-02-01,Febrero 2014,-,n.d.
Escalante,2014-01-01,Enero 2014,-,n.d.
Escalante,2013-12-01,Diciembre 2013,-,n.d.
Escalante,2013-11-01,Noviembre 2013,-,n.d.
Escalante,2013-10-01,Octubre 2013,-,n.d.
Escalante,2013-09-01,Septiembre 2013,-,n.d.
Escalante,2013-08-01,Agosto 2013,-,n.d.
Escalante,2013-07-01,Julio 2013,-,n.d.
Escalante,2013-06-01,Junio 2013,-,n.d.
Escalante,2013-05-01,Mayo 2013,-,n.d.
Escalante,2013-04-01,Abril 2013,-,n.d.
Escalante,2013-03-01,Marzo 2013,-,n.d.
Escalante,2013-02-01,Febrero 2013,-,n.d.
Escalante,2013-01-01,Enero 2013,-,n.d.
Escalante,2012-12-01,Diciembre 2012,-,n.d.
Escalante,2012-11-01,Noviembre 2012,-,n.d.
Escalante,2012-10-01,Octubre 2012,-,n.d.
Escalante,2012-09-01,Septiembre 2012,-,n.d.
Escalante,2012-08-01,Agosto 2012,-,n.d.
Escalante,2012-07-01,Julio 2012,-,n.d.
Escalante,2012-06-01,Junio 2012,-,n.d.
Escalante,2012-05-01,Mayo 2012,-,n.d.
Escalante,2012-04-01,Abril 2012,-,n.d.
Escalante,2012-03-01,Marzo 2012,-,n.d.
Escalante,2012-02-01,Febrero 2012,-,n.d.
Escalante,2012-01-01,Enero 2012,-,n.d.
Escalante,2011-12-01,Diciembre 2011,-,n.d.
Escalante,2011-11-01,Noviembre 2011,-,n.d.
Escalante,2011-10-01,Octubre 2011,-,n.d.
Escalante,2011-09-01,Septiembre 2011,-,n.d.
Escalante,2011-08-01,Agosto 2011,-,n.d.
Escalante,2011-07-01,Julio 2011,-,n.d.
Escalante,2011-06-01,Junio 2011,-,n.d.
Escalante,2011-05-01,Mayo 2011,-,n.d.
Escalante,2011-04-01,Abril 2011,-,n.d.
Escalante,2011-03-01,Marzo 2011,-,n.d.
Escalante,2011-02-01,Febrero 2011,-,n.d.
Escalante,2011-01-01,Enero 2011,-,n.d.
Escalante,2010-12-01,Diciembre 2010,-,n.d.
Escalante,2010-11-01,Noviembre 2010,-,n.d.
Escalante,2010-10-01,Octubre 2010,-,n.d.
Escalante,2010-09-01,Septiembre 2010,-,n.d.
Escalante,2010-08-01,Agosto 2010,-,n.d.
Escalante,2010-07-01,Julio 2010,-,n.d.
Escalante,2010-06-01,Junio 2010,-,n.d.
Escalante,2010-05-01,Mayo 2010,-,n.d.
Escalante,2010-04-01,Abril 2010,-,n.d.
Escalante,2010-03-01,Marzo 2010,-,n.d.
Escalante,2010-02-01,Febrero 2010,-,n.d.
Escalante,2010-01-01,Enero 2010,-,n.d.
Escalante,2009-12-01,Diciembre 2009,-,n.d.
Escalante,2009-11-01,Noviembre 2009,-,n.d.
Escalante,2009-10-01,Octubre 2009,-,n.d.
Escalante,2009-09-01,Septiembre 2009,-,n.d.
Escalante,2009-08-01,Agosto 2009,-,n.d.
Escalante,2009-07-01,Julio 2009,-,n.d.
Escalante,2009-06-01,Junio 2009,-,n.d.
Escalante,2009-05-01,Mayo 2009,-,n.d.
Escalante,2009-04-01,Abril 2009,-,n.d.
Escalante,2009-03-01,Marzo 2009,-,n.d.
Escalante,2009-02-01,Febrero 2009,-,n.d.
Escalante,2009-01-01,Enero 2009,-,n.d.
Escalante,2008-12-01,Diciembre 2008,-,n.d.
Escalante,2008-11-01,Noviembre 2008,-,n.d.
Escalante,2008-10-01,Octubre 2008,-,n.d.
Escalante,2008-09-01,Septiembre 2008,-,n.d.
Escalante,2008-08-01,Agosto 2008,-,n.d.
Escalante,2008-07-01,Julio 2008,-,n.d.
Escalante,2008-06-01,Junio 2008,-,n.d.
Escalante,2008-05-01,Mayo 2008,-,n.d.
Escalante,2008-04-01,Abril 2008,-,n.d.
Escalante,2008-03-01,Marzo 2008,-,n.d.
Escalante,2008-02-01,Febrero 2008,-,n.d.
Escalante,2008-01-01,Enero 2008,-,n.d.
Escalante,2007-12-01,Diciembre 2007,-,n.d.
Escalante,2007-11-01,Noviembre 2007,-,n.d.
Escalante,2007-10-01,Octubre 2007,-,n.d.
Escalante,2007-09-01,Septiembre 2007,-,n.d.
Escalante,2007-08-01,Agosto 2007,-,n.d.
Escalante,2007-07-01,Julio 2007,-,n.d.
Escalante,2007-06-01,Junio 2007,-,n.d.
Escalante,2007-05-01,Mayo 2007,-,n.d.
Escalante,2007-04-01,Abril 2007,-,n.d.
Escalante,2007-03-01,Marzo 2007,-,n.d.
Escalante,2007-02-01,Febrero 2007,-,n.d.
Escalante,2007-01-01,Enero 2007,-,n.d.
Escalante,2006-12-01,Diciembre 2006,-,n.d.
Escalante,2006-11-01,Noviembre 2006,-,n.d.
Escalante,2006-10-01,Octubre 2006,-,n.d.
Escalante,2006-09-01,Septiembre 2006,-,n.d.
Escalante,2006-08-01,Agosto 2006,-,n.d.
Escalante,2006-07-01,Julio 2006,-,n.d.
Escalante,2006-06-01,Junio 2006,-,n.d.
Escalante,2006-05-01,Mayo 2006,-,n.d.
Escalante,2006-04-01,Abril 2006,-,n.d.
Escalante,2006-03-01,Marzo 2006,-,n.d.
Escalante,2006-02-01,Febrero 2006,-,n.d.
Escalante,2006-01-01,Enero 2006,-,n.d.
Guarnizo,2025-10-01,Octubre 2025,-,n.d.
Guarnizo,2025-09-01,Septiembre 2025,-,n.d.
Guarnizo,2025-08-01,Agosto 2025,1637.77,1.638 €/m2
Guarnizo,2025-07-01,Julio 2025,1573.01,1.573 €/m2
Guarnizo,2025-06-01,Junio 2025,1565.49,1.565 €/m2
Guarnizo,2025-05-01,Mayo 2025,1623.5,1.624 €/m2
Guarnizo,2025-04-01,Abril 2025,1723.31,1.723 €/m2
Guarnizo,2025-03-01,Marzo 2025,1695.76,1.696 €/m2
Guarnizo,2025-02-01,Febrero 2025,1668.2,1.668 €/m2
Guarnizo,2025-01-01,Enero 2025,1593.61,1.594 €/m2
Guarnizo,2024-12-01,Diciembre 2024,1619.05,1.619 €/m2
Guarnizo,2024-11-01,Noviembre 2024,1644.48,1.644 €/m2
Guarnizo,2024-10-01,Octubre 2024,1640.5,1.641 €/m2
Guarnizo,2024-09-01,Septiembre 2024,1582.74,1.583 €/m2
Guarnizo,2024-08-01,Agosto 2024,1554.4,1.554 €/m2
Guarnizo,2024-07-01,Julio 2024,1473.93,1.474 €/m2
Guarnizo,2024-06-01,Junio 2024,1508.14,1.508 €/m2
Guarnizo,2024-05-01,Mayo 2024,1515.44,1.515 €/m2
Guarnizo,2024-04-01,Abril 2024,1480.36,1.480 €/m2
Guarnizo,2024-03-01,Marzo 2024,1442.9,1.443 €/m2
Guarnizo,2024-02-01,Febrero 2024,1509.75,1.510 €/m2
Guarnizo,2024-01-01,Enero 2024,1549.6,1.550 €/m2
Guarnizo,2023-12-01,Diciembre 2023,1515.69,1.516 €/m2
Guarnizo,2023-11-01,Noviembre 2023,1494.52,1.495 €/m2
Guarnizo,2023-10-01,Octubre 2023,1473.36,1.473 €/m2
Guarnizo,2023-09-01,Septiembre 2023,1403.83,1.404 €/m2
Guarnizo,2023-08-01,Agosto 2023,1437.33,1.437 €/m2
Guarnizo,2023-07-01,Julio 2023,1385.23,1.385 €/m2
Guarnizo,2023-06-01,Junio 2023,1384.99,1.385 €/m2
Guarnizo,2023-05-01,Mayo 2023,1364.91,1.365 €/m2
Guarnizo,2023-04-01,Abril 2023,1385.61,1.386 €/m2
Guarnizo,2023-03-01,Marzo 2023,1352.33,1.352 €/m2
Guarnizo,2023-02-01,Febrero 2023,1382.28,1.382 €/m2
Guarnizo,2023-01-01,Enero 2023,1427.3,1.427 €/m2
Guarnizo,2022-12-01,Diciembre 2022,1420.33,1.420 €/m2
Guarnizo,2022-11-01,Noviembre 2022,1450.96,1.451 €/m2
Guarnizo,2022-10-01,Octubre 2022,1443.57,1.444 €/m2
Guarnizo,2022-09-01,Septiembre 2022,1443.84,1.444 €/m2
Guarnizo,2022-08-01,Agosto 2022,1388.13,1.388 €/m2
Guarnizo,2022-07-01,Julio 2022,1372.04,1.372 €/m2
Guarnizo,2022-06-01,Junio 2022,1380.05,1.380 €/m2
Guarnizo,2022-05-01,Mayo 2022,1383.93,1.384 €/m2
Guarnizo,2022-04-01,Abril 2022,1361.46,1.361 €/m2
Guarnizo,2022-03-01,Marzo 2022,1355.81,1.356 €/m2
Guarnizo,2022-02-01,Febrero 2022,1389.09,1.389 €/m2
Guarnizo,2022-01-01,Enero 2022,1377.65,1.378 €/m2
Guarnizo,2021-12-01,Diciembre 2021,1380.48,1.380 €/m2
Guarnizo,2021-11-01,Noviembre 2021,1387.77,1.388 €/m2
Guarnizo,2021-10-01,Octubre 2021,1377.38,1.377 €/m2
Guarnizo,2021-09-01,Septiembre 2021,1378.73,1.379 €/m2
Guarnizo,2021-08-01,Agosto 2021,1389.62,1.390 €/m2
Guarnizo,2021-07-01,Julio 2021,1392.5,1.393 €/m2
Guarnizo,2021-06-01,Junio 2021,1366.11,1.366 €/m2
Guarnizo,2021-05-01,Mayo 2021,1365.4,1.365 €/m2
Guarnizo,2021-04-01,Abril 2021,1376.96,1.377 €/m2
Guarnizo,2021-03-01,Marzo 2021,1364.66,1.365 €/m2
Guarnizo,2021-02-01,Febrero 2021,1363.03,1.363 €/m2
Guarnizo,2021-01-01,Enero 2021,1384.05,1.384 €/m2
Guarnizo,2020-12-01,Diciembre 2020,1383.09,1.383 €/m2
Guarnizo,2020-11-01,Noviembre 2020,1350.67,1.351 €/m2
Guarnizo,2020-10-01,Octubre 2020,1373.97,1.374 €/m2
Guarnizo,2020-09-01,Septiembre 2020,1361.13,1.361 €/m2
Guarnizo,2020-08-01,Agosto 2020,1355.79,1.356 €/m2
Guarnizo,2020-07-01,Julio 2020,1360,1.360 €/m2
Guarnizo,2020-06-01,Junio 2020,1391.14,1.391 €/m2
Guarnizo,2020-05-01,Mayo 2020,1406.4,1.406 €/m2
Guarnizo,2020-04-01,Abril 2020,1376.71,1.377 €/m2
Guarnizo,2020-03-01,Marzo 2020,1365.12,1.365 €/m2
Guarnizo,2020-02-01,Febrero 2020,1352.28,1.352 €/m2
Guarnizo,2020-01-01,Enero 2020,1367.99,1.368 €/m2
Guarnizo,2019-12-01,Diciembre 2019,1375.52,1.376 €/m2
Guarnizo,2019-11-01,Noviembre 2019,1395.42,1.395 €/m2
Guarnizo,2019-10-01,Octubre 2019,1390.87,1.391 €/m2
Guarnizo,2019-09-01,Septiembre 2019,1369.4,1.369 €/m2
Guarnizo,2019-08-01,Agosto 2019,1392.23,1.392 €/m2
Guarnizo,2019-07-01,Julio 2019,1366.24,1.366 €/m2
Guarnizo,2019-06-01,Junio 2019,1366.76,1.367 €/m2
Guarnizo,2019-05-01,Mayo 2019,1393.57,1.394 €/m2
Guarnizo,2019-04-01,Abril 2019,1369.6,1.370 €/m2
Guarnizo,2019-03-01,Marzo 2019,1400.18,1.400 €/m2
Guarnizo,2019-02-01,Febrero 2019,1421.6,1.422 €/m2
Guarnizo,2019-01-01,Enero 2019,1410.68,1.411 €/m2
Guarnizo,2018-12-01,Diciembre 2018,1408.75,1.409 €/m2
Guarnizo,2018-11-01,Noviembre 2018,1402.32,1.402 €/m2
Guarnizo,2018-10-01,Octubre 2018,1401.5,1.402 €/m2
Guarnizo,2018-09-01,Septiembre 2018,1400.67,1.401 €/m2
Guarnizo,2018-08-01,Agosto 2018,1382.41,1.382 €/m2
Guarnizo,2018-07-01,Julio 2018,1382.1,1.382 €/m2
Guarnizo,2018-06-01,Junio 2018,1414.25,1.414 €/m2
Guarnizo,2018-05-01,Mayo 2018,1453.59,1.454 €/m2
Guarnizo,2018-04-01,Abril 2018,1406.25,1.406 €/m2
Guarnizo,2018-03-01,Marzo 2018,1425.09,1.425 €/m2
Guarnizo,2018-02-01,Febrero 2018,1398.91,1.399 €/m2
Guarnizo,2018-01-01,Enero 2018,1426.37,1.426 €/m2
Guarnizo,2017-12-01,Diciembre 2017,1428.75,1.429 €/m2
Guarnizo,2017-11-01,Noviembre 2017,1395.9,1.396 €/m2
Guarnizo,2017-10-01,Octubre 2017,1375.79,1.376 €/m2
Guarnizo,2017-09-01,Septiembre 2017,1385.08,1.385 €/m2
Guarnizo,2017-08-01,Agosto 2017,1395.44,1.395 €/m2
